update,timesteps,games,games_in_rollout,elapsed_s,steps_per_s,rollout_s,update_s,wait_s,win_rate,win_rate_us,win_rate_ussr,draw_rate,win_rate_vs_pool,win_rate_vs_anchor,ep_len_mean,turn_mean,entropy,k_valid,entropy_ratio,k_eff,approx_kl,clip_fraction,explained_variance,policy_loss,value_loss,entropy_loss,pool_size,anchor
642,5267904,16607,19,318.2,2395.3,3.4,8.0,2.27,0.4615,0.3636,1.0,0.0,0.4615,,333.3,6.74,0.7529,17.12,0.2651,2.12,0.0122,0.0921,0.9355,-0.009,0.0144,-0.6899,128,random
643,5276096,16636,29,329.8,2350.1,3.5,8.0,2.29,0.5385,0.5,0.6,0.0,0.5385,,378.8,6.93,0.7653,16.65,0.2721,2.15,0.011,0.0835,0.8742,-0.0093,0.0318,-0.6846,128,random
644,5284288,16660,24,341.3,2450.5,3.3,7.9,2.19,0.5385,0.1429,1.0,0.0,0.5385,,300.1,5.33,0.7534,16.46,0.269,2.12,0.0115,0.0848,0.9478,-0.0103,0.0135,-0.6743,128,random
645,5292480,16684,24,352.9,2334.9,3.5,8.1,2.32,0.5385,0.5714,0.5,0.0,0.5385,,333.6,6.21,0.7922,17.06,0.2793,2.21,0.0104,0.0818,0.9268,-0.0084,0.0193,-0.7221,128,random
646,5300672,16713,29,364.8,2238.7,3.7,8.1,2.5,0.6667,0.25,0.875,0.0,0.6667,,347.7,6.21,0.7724,17.27,0.2711,2.16,0.0114,0.0896,0.897,-0.0097,0.0227,-0.6703,129,random
647,5308864,16731,18,376.5,2355.3,3.5,8.0,2.32,0.5833,0.5714,0.6,0.0,0.5833,,317.0,6.44,0.717,16.58,0.2553,2.05,0.01,0.0881,0.92,-0.0086,0.0168,-0.6539,129,random
648,5317056,16753,22,387.9,2504.5,3.3,8.0,2.11,0.7778,0.6,1.0,0.0,0.7778,,397.0,7.09,0.7476,16.49,0.2667,2.11,0.0135,0.0916,0.9485,-0.0101,0.012,-0.6794,129,random
649,5325248,16777,24,399.7,2275.7,3.6,8.2,2.42,0.5,0.5,0.5,0.1,0.5,,345.1,6.54,0.7809,17.4,0.2734,2.18,0.013,0.0979,0.8875,-0.0074,0.0294,-0.6937,129,random
650,5333440,16803,26,411.8,2142.3,3.8,7.9,2.64,0.4286,0.3,0.75,0.0,0.4286,,341.5,6.23,0.7764,17.2,0.2729,2.17,0.0105,0.0731,0.9013,-0.0078,0.0232,-0.7027,129,random
651,5341632,16828,25,423.5,2299.1,3.6,8.0,2.34,0.4615,0.0,1.0,0.0,0.4615,,324.6,6.16,0.8045,17.92,0.2788,2.24,0.0114,0.0762,0.9375,-0.0103,0.0138,-0.703,130,random
652,5349824,16845,17,435.3,2257.8,3.6,8.0,2.43,0.5833,0.4444,1.0,0.0,0.5833,,345.9,7.24,0.7915,17.67,0.2756,2.21,0.009,0.0745,0.9195,-0.0077,0.0179,-0.7163,130,random
653,5358016,16871,26,447.4,2134.1,3.8,8.0,2.67,0.7857,0.6667,1.0,0.0,0.7857,,371.2,7.04,0.8206,17.48,0.2868,2.27,0.0101,0.0851,0.9501,-0.0098,0.0115,-0.7372,130,random
654,5366208,16895,24,459.3,2145.7,3.8,8.2,2.6,0.75,0.5,1.0,0.0,0.75,,347.5,7.04,0.7656,17.66,0.2666,2.15,0.0118,0.0833,0.9379,-0.0098,0.0141,-0.7047,130,random
655,5374400,16911,16,471.4,2165.5,3.8,8.1,2.58,0.5,0.6,0.0,0.0,0.5,,423.1,7.25,0.7561,17.28,0.2654,2.13,0.0115,0.0901,0.9375,-0.0094,0.0142,-0.7053,130,random
656,5382592,16941,30,483.6,2107.5,3.9,8.0,2.72,0.8095,0.7143,1.0,0.0,0.8095,,332.8,6.97,0.8107,17.17,0.2851,2.25,0.0102,0.0803,0.9193,-0.0087,0.0205,-0.7198,131,random
657,5390784,16971,30,495.8,2013.2,4.1,8.0,2.82,0.4118,0.1818,0.8333,0.0,0.4118,,344.9,6.53,0.7527,16.55,0.2682,2.12,0.0106,0.0826,0.8849,-0.0091,0.0296,-0.6917,131,random
658,5398976,16995,24,507.8,2087.2,3.9,8.1,2.74,0.7222,0.5714,0.8182,0.0,0.7222,,301.7,6.21,0.7728,15.94,0.2791,2.17,0.0101,0.0757,0.9319,-0.0082,0.017,-0.7132,131,random
659,5407168,17018,23,519.8,2205.4,3.7,8.1,2.54,0.6364,0.0,0.875,0.0,0.6364,,368.8,6.83,0.819,16.93,0.2895,2.27,0.0105,0.0908,0.9371,-0.0087,0.0168,-0.7086,131,random
660,5415360,17039,21,531.6,2318.8,3.5,8.0,2.38,0.5,0.4,0.5714,0.0,0.5,,355.7,6.81,0.7823,16.37,0.2799,2.19,0.012,0.0831,0.9158,-0.0095,0.0193,-0.7168,131,random
661,5423552,17056,17,543.2,2377.1,3.4,8.2,2.29,0.5,0.5,0.5,0.0,0.5,,332.8,6.94,0.7342,17.24,0.2579,2.08,0.0104,0.0858,0.9206,-0.0065,0.0154,-0.6713,132,random
662,5431744,17074,18,554.9,2436.9,3.4,8.0,2.19,0.4545,0.2857,0.75,0.0,0.4545,,390.4,7.33,0.7493,16.94,0.2648,2.12,0.0149,0.0949,0.9329,-0.0082,0.0139,-0.6748,132,random
663,5439936,17092,18,566.2,2562.3,3.2,8.0,2.01,0.6923,0.625,0.8,0.0,0.6923,,323.9,6.39,0.746,16.11,0.2684,2.11,0.0102,0.0809,0.9228,-0.0095,0.0166,-0.7038,132,random
664,5448128,17115,23,577.7,2438.2,3.4,8.1,2.1,1.0,1.0,1.0,0.0,1.0,,412.6,6.87,0.8291,19.02,0.2815,2.29,0.0126,0.0957,0.9478,-0.0115,0.0112,-0.7212,132,random
665,5456320,17140,25,589.5,2322.9,3.5,8.1,2.35,0.5455,0.375,1.0,0.0,0.5455,,449.8,7.4,0.7671,16.65,0.2727,2.15,0.0116,0.0895,0.9249,-0.0099,0.0175,-0.7141,132,random
666,5464512,17159,19,601.1,2444.6,3.4,8.0,2.22,0.6,0.4,0.8,0.0,0.6,,363.7,6.47,0.7943,16.19,0.2853,2.21,0.0125,0.0846,0.9536,-0.01,0.012,-0.7365,133,random
667,5472704,17182,23,612.6,2444.1,3.4,8.0,2.18,0.6,0.3333,1.0,0.1,0.6,,408.2,7.04,0.7517,16.99,0.2654,2.12,0.0102,0.0732,0.8968,-0.0096,0.0218,-0.6927,133,random
668,5480896,17199,17,624.1,2423.9,3.4,8.0,2.26,0.6,0.2,1.0,0.0,0.6,,403.6,7.71,0.7632,16.79,0.2705,2.15,0.0106,0.0924,0.9185,-0.009,0.0151,-0.6929,133,random
669,5489088,17218,19,635.6,2450.2,3.3,7.9,2.16,0.75,0.3333,0.8889,0.0,0.75,,366.3,7.37,0.7744,16.74,0.2748,2.17,0.0104,0.0782,0.9511,-0.0089,0.0114,-0.7056,133,random
670,5497280,17236,18,647.0,2479.5,3.3,8.0,2.14,1.0,1.0,1.0,0.0,1.0,,427.8,6.83,0.764,17.24,0.2684,2.15,0.0112,0.0867,0.944,-0.0105,0.012,-0.6946,133,random
671,5505472,17262,26,658.7,2334.0,3.5,8.0,2.29,0.6364,0.3333,0.75,0.0,0.6364,,469.6,8.08,0.7837,17.01,0.2765,2.19,0.01,0.0691,0.9243,-0.0089,0.0183,-0.7113,134,random
672,5513664,17281,19,670.3,2443.9,3.4,8.2,2.17,0.75,0.6,0.8571,0.0,0.75,,370.7,7.37,0.7457,17.1,0.2627,2.11,0.0089,0.0771,0.9264,-0.0097,0.0144,-0.6871,134,random
673,5521856,17301,20,682.1,2314.2,3.5,8.1,2.36,0.7,0.8333,0.5,0.0,0.7,,361.7,6.2,0.7562,17.81,0.2626,2.13,0.0082,0.0765,0.8933,-0.0086,0.019,-0.6829,134,random
674,5530048,17315,14,693.9,2325.0,3.5,8.1,2.37,0.5556,0.5,0.6667,0.0,0.5556,,407.1,8.0,0.8068,16.81,0.2859,2.24,0.0105,0.0841,0.9397,-0.0106,0.0136,-0.7409,134,random
675,5538240,17340,25,705.8,2294.0,3.6,8.0,2.39,0.6667,0.2,1.0,0.0,0.6667,,403.3,7.28,0.7549,16.36,0.2701,2.13,0.0112,0.0847,0.94,-0.0097,0.0142,-0.7131,134,random
676,5546432,17366,26,717.6,2210.9,3.7,8.1,2.51,0.7857,0.5,0.9,0.0,0.7857,,370.8,6.85,0.7416,16.49,0.2646,2.1,0.0102,0.0786,0.9032,-0.0092,0.0193,-0.6847,135,random
677,5554624,17389,23,729.2,2471.8,3.3,8.1,2.14,0.6923,0.5,0.8571,0.0,0.6923,,432.5,7.83,0.731,16.97,0.2582,2.08,0.0091,0.0795,0.9189,-0.0093,0.0158,-0.655,135,random
678,5562816,17406,17,740.8,2450.8,3.3,8.1,2.19,0.3333,0.4286,0.0,0.0,0.3333,,360.4,6.65,0.7229,16.81,0.2562,2.06,0.0092,0.0728,0.8755,-0.0069,0.0256,-0.6602,135,random
679,5571008,17426,20,752.5,2383.9,3.4,8.2,2.25,0.7,0.8,0.6,0.1,0.7,,385.0,6.9,0.7653,16.88,0.2708,2.15,0.0103,0.0836,0.9379,-0.0102,0.0122,-0.7028,135,random
680,5579200,17452,26,764.7,2129.0,3.8,8.2,2.69,0.6667,0.5,0.8333,0.0,0.6667,,387.3,7.08,0.7406,16.67,0.2632,2.1,0.0112,0.0868,0.8977,-0.0088,0.0193,-0.6749,135,random
681,5587392,17475,23,776.6,2327.0,3.5,8.1,2.36,0.6364,0.25,0.8571,0.0,0.6364,,417.5,7.48,0.7065,16.31,0.2531,2.03,0.0107,0.0819,0.8921,-0.0098,0.018,-0.6473,136,random
682,5595584,17491,16,788.2,2446.4,3.3,8.1,2.18,0.5455,0.4444,1.0,0.0,0.5455,,417.2,8.81,0.7028,17.08,0.2476,2.02,0.0104,0.0753,0.8947,-0.0091,0.0151,-0.6298,136,random
683,5603776,17506,15,799.6,2580.2,3.2,8.2,2.06,0.875,0.8,1.0,0.0,0.875,,334.3,6.13,0.7434,16.24,0.2667,2.1,0.0128,0.0873,0.9378,-0.009,0.012,-0.6554,136,random
684,5611968,17533,27,811.3,2496.9,3.3,8.2,2.1,0.8571,0.6667,1.0,0.0,0.8571,,410.9,7.7,0.8048,17.54,0.2809,2.24,0.0125,0.0934,0.9123,-0.0074,0.0198,-0.6948,136,random
685,5620160,17552,19,822.9,2471.8,3.3,8.1,2.14,0.6667,0.4,1.0,0.0,0.6667,,357.0,6.21,0.7536,16.49,0.2689,2.12,0.0099,0.0766,0.9024,-0.0092,0.0182,-0.699,136,random
686,5628352,17578,26,834.6,2388.5,3.4,8.2,2.24,0.3333,0.125,0.75,0.0,0.3333,,390.3,7.0,0.803,17.25,0.282,2.23,0.0089,0.0726,0.9297,-0.01,0.0158,-0.7318,137,random
687,5636544,17596,18,846.5,2278.5,3.6,8.2,2.43,0.5,0.3333,0.75,0.0,0.5,,399.7,7.33,0.8021,17.22,0.2818,2.23,0.0097,0.0735,0.9544,-0.011,0.0111,-0.7351,137,random
688,5644736,17625,29,858.2,2416.3,3.4,8.1,2.24,0.6111,0.125,1.0,0.0,0.6111,,310.9,6.14,0.7621,16.51,0.2718,2.14,0.0108,0.0813,0.9446,-0.0104,0.014,-0.6714,137,random
689,5652928,17643,18,869.8,2496.1,3.3,8.0,2.15,0.4444,0.4,0.5,0.0,0.4444,,395.4,7.17,0.7733,16.33,0.2769,2.17,0.0104,0.0739,0.9361,-0.0084,0.0152,-0.702,137,random
690,5661120,17659,16,881.3,2488.1,3.3,8.4,2.13,0.5714,0.3333,0.75,0.0,0.5714,,360.4,6.56,0.8021,18.05,0.2772,2.23,0.0109,0.0843,0.9407,-0.0106,0.0148,-0.7106,137,random
691,5669312,17687,28,893.4,2363.1,3.5,8.2,2.31,0.6667,0.5,1.0,0.0,0.6667,,424.7,7.75,0.782,17.24,0.2746,2.19,0.0098,0.0799,0.9138,-0.0109,0.0206,-0.7012,138,random
692,5677504,17704,17,905.1,2446.3,3.3,8.2,2.18,0.7273,0.25,1.0,0.0,0.7273,,296.5,5.76,0.7372,16.81,0.2613,2.09,0.0127,0.0851,0.9594,-0.0117,0.0091,-0.674,138,random
693,5685696,17728,24,916.7,2533.6,3.2,7.9,1.96,0.5833,0.0,0.7778,0.0,0.5833,,394.0,7.29,0.744,16.39,0.266,2.1,0.0136,0.0918,0.9095,-0.0089,0.0227,-0.6783,138,random
694,5693888,17753,25,927.9,2584.6,3.2,8.0,2.0,0.625,0.5,1.0,0.0,0.625,,438.6,7.0,0.7265,16.61,0.2585,2.07,0.0129,0.0867,0.9044,-0.0085,0.018,-0.6331,138,random
695,5702080,17765,12,939.4,2480.0,3.3,8.1,2.14,0.5,0.0,0.6,0.0,0.5,,304.5,6.0,0.7317,16.95,0.2585,2.08,0.013,0.0838,0.9021,-0.0101,0.0165,-0.667,138,random
696,5710272,17785,20,950.9,2591.9,3.2,8.2,2.04,0.7778,0.8,0.75,0.0,0.7778,,417.6,7.55,0.7475,17.79,0.2597,2.11,0.01,0.0829,0.912,-0.0092,0.0162,-0.6651,139,random
697,5718464,17806,21,962.5,2544.4,3.2,8.0,2.02,0.4,0.0,0.8,0.0,0.4,,420.5,7.81,0.7065,17.04,0.2492,2.03,0.0166,0.0832,0.8817,-0.0086,0.0218,-0.6445,139,random
698,5726656,17823,17,974.0,2420.3,3.4,8.2,2.14,0.7143,0.5,1.0,0.0,0.7143,,460.4,7.71,0.7349,17.69,0.2558,2.09,0.0102,0.0815,0.8935,-0.0088,0.0213,-0.6437,139,random
699,5734848,17843,20,985.7,2469.2,3.3,8.1,2.14,0.8182,0.5,1.0,0.0,0.8182,,418.5,7.8,0.7419,17.32,0.2601,2.1,0.0098,0.0837,0.95,-0.01,0.0108,-0.6701,139,random
700,5743040,17865,22,997.3,2507.1,3.3,8.2,2.06,0.4,0.5,0.0,0.0,0.4,,488.4,7.32,0.6717,16.85,0.2378,1.96,0.0109,0.0894,0.9337,-0.0081,0.0141,-0.6135,139,random
701,5751232,17889,24,1009.5,2129.2,3.8,8.3,2.65,0.3636,0.1429,0.75,0.0909,0.3636,,349.3,6.42,0.6719,16.83,0.238,1.96,0.0099,0.0843,0.912,-0.0085,0.0178,-0.6121,140,random
702,5759424,17914,25,1021.5,2281.7,3.6,8.4,2.39,0.5294,0.3,0.8571,0.0,0.5294,,319.1,6.44,0.6713,16.51,0.2394,1.96,0.0112,0.083,0.92,-0.0091,0.0166,-0.617,140,random
703,5767616,17939,25,1033.7,2227.5,3.7,8.1,2.5,0.5455,0.0,0.75,0.0,0.5455,,399.6,6.96,0.7395,16.59,0.2633,2.09,0.0121,0.0832,0.9019,-0.0096,0.0223,-0.6696,140,random
704,5775808,17959,20,1045.8,2173.1,3.8,8.2,2.58,0.7143,1.0,0.5556,0.0,0.7143,,326.2,6.75,0.6941,17.25,0.2437,2.0,0.0112,0.086,0.9289,-0.0085,0.0139,-0.6057,140,random
705,5784000,17981,22,1057.5,2395.9,3.4,8.2,2.23,0.7,0.6,0.8,0.1,0.7,,348.8,6.32,0.6352,16.54,0.2264,1.89,0.0106,0.0834,0.9191,-0.0072,0.0131,-0.5929,140,random
706,5792192,17993,12,1069.1,2498.7,3.3,8.3,2.14,0.8571,0.6667,1.0,0.0,0.8571,,385.1,7.0,0.6479,16.45,0.2314,1.91,0.0114,0.083,0.93,-0.0107,0.0116,-0.6145,141,random
707,5800384,18009,16,1080.8,2544.9,3.2,8.5,2.04,0.4444,0.2857,1.0,0.1111,0.4444,,473.9,8.5,0.7139,17.74,0.2482,2.04,0.011,0.079,0.9431,-0.0101,0.0113,-0.6621,141,random
708,5808576,18030,21,1092.5,2700.8,3.0,8.0,1.84,0.5455,0.6,0.5,0.0909,0.5455,,411.0,7.33,0.7065,17.34,0.2477,2.03,0.0111,0.0865,0.9146,-0.0104,0.016,-0.6615,141,random
709,5816768,18050,20,1104.1,2409.3,3.4,8.1,2.19,0.7143,0.5,1.0,0.0,0.7143,,468.6,7.35,0.7113,17.31,0.2495,2.04,0.0112,0.0801,0.9222,-0.0086,0.0157,-0.6626,141,random
710,5824960,18069,19,1116.1,2219.2,3.7,8.0,2.48,0.625,0.0,1.0,0.0,0.625,,493.5,8.68,0.694,16.55,0.2473,2.0,0.0118,0.0912,0.9489,-0.0109,0.011,-0.6483,141,random
711,5833152,18092,23,1127.7,2304.6,3.6,8.0,2.33,0.6429,0.3333,0.875,0.0,0.6429,,365.3,6.91,0.6946,17.1,0.2447,2.0,0.0125,0.0858,0.9331,-0.0094,0.0161,-0.6382,142,random
712,5841344,18120,28,1139.3,2437.7,3.4,8.2,2.2,0.6,0.5,0.6667,0.0,0.6,,413.8,7.11,0.6627,16.24,0.2377,1.94,0.0134,0.0819,0.9229,-0.0107,0.0186,-0.627,142,random
713,5849536,18136,16,1151.2,2329.3,3.5,8.1,2.38,1.0,1.0,1.0,0.0,1.0,,406.8,6.81,0.7043,17.14,0.2479,2.02,0.0107,0.0829,0.9623,-0.0104,0.0097,-0.6317,142,random
714,5857728,18163,27,1163.1,2335.4,3.5,8.3,2.35,0.5882,0.3333,0.875,0.0,0.5882,,316.3,6.67,0.684,17.44,0.2393,1.98,0.0158,0.0922,0.9291,-0.0098,0.0167,-0.6191,142,random
715,5865920,18188,25,1174.6,2637.2,3.1,8.2,1.93,0.4615,0.3636,1.0,0.0,0.4615,,361.3,6.56,0.6658,16.12,0.2395,1.95,0.0122,0.0763,0.9158,-0.008,0.0178,-0.5903,142,random
716,5874112,18204,16,1186.1,2646.7,3.1,8.3,1.94,0.4444,0.2857,1.0,0.0,0.4444,,348.1,6.69,0.7014,16.85,0.2484,2.02,0.0117,0.0834,0.9239,-0.0083,0.0186,-0.6439,143,random
717,5882304,18221,17,1197.5,2725.4,3.0,8.2,1.87,0.1667,0.0,1.0,0.0,0.1667,,401.5,6.41,0.7025,16.48,0.2507,2.02,0.0114,0.084,0.9685,-0.0098,0.0088,-0.6239,143,random
718,5890496,18237,16,1209.1,2574.4,3.2,8.4,2.0,0.7143,0.3333,1.0,0.0,0.7143,,424.5,7.62,0.7208,17.31,0.2528,2.06,0.0132,0.0941,0.9693,-0.0102,0.0092,-0.6621,143,random
719,5898688,18258,21,1220.8,2575.5,3.2,8.3,2.03,0.8182,0.6667,1.0,0.0909,0.8182,,392.0,6.81,0.7546,17.12,0.2656,2.13,0.0112,0.0822,0.9632,-0.0097,0.0108,-0.6833,143,random
720,5906880,18282,24,1232.6,2450.9,3.3,8.4,2.14,0.7,0.5,1.0,0.0,0.7,,487.9,8.17,0.7377,17.52,0.2576,2.09,0.0107,0.0811,0.9227,-0.0094,0.0202,-0.6679,143,random
721,5915072,18306,24,1244.8,2249.5,3.6,8.3,2.44,0.5556,0.4286,1.0,0.0,0.5556,,413.6,6.88,0.705,16.63,0.2508,2.02,0.0127,0.0918,0.9258,-0.0105,0.0189,-0.6401,144,random
722,5923264,18327,21,1257.1,2123.7,3.9,8.4,2.63,0.6667,0.5,0.7273,0.0,0.6667,,300.0,6.24,0.7114,16.69,0.2528,2.04,0.0109,0.0865,0.9367,-0.0103,0.017,-0.6411,144,random
723,5931456,18352,25,1269.3,2209.0,3.7,8.4,2.55,0.6667,0.25,0.8182,0.0,0.6667,,380.9,7.36,0.7022,16.87,0.2485,2.02,0.0104,0.0798,0.9503,-0.0089,0.013,-0.6498,144,random
724,5939648,18371,19,1281.5,2299.0,3.6,8.4,2.41,0.3333,0.0,0.5714,0.0,0.3333,,367.9,7.47,0.7297,17.33,0.2558,2.07,0.0113,0.0946,0.9503,-0.01,0.0121,-0.6593,144,random
725,5947840,18392,21,1293.6,2352.6,3.5,8.4,2.29,0.7333,0.625,0.8571,0.0,0.7333,,367.1,7.57,0.7231,16.58,0.2575,2.06,0.0116,0.0865,0.9377,-0.009,0.0145,-0.6661,144,random
726,5956032,18413,21,1305.6,2348.1,3.5,8.4,2.29,0.5556,0.5,0.6667,0.0,0.5556,,391.1,6.48,0.7344,16.84,0.2601,2.08,0.0106,0.0829,0.9418,-0.0106,0.0147,-0.6507,145,random
727,5964224,18435,22,1317.6,2409.5,3.4,8.1,2.21,0.6667,0.5714,0.8,0.0,0.6667,,375.0,6.95,0.7137,17.08,0.2515,2.04,0.0103,0.0824,0.9442,-0.0117,0.0136,-0.6435,145,random
728,5972416,18459,24,1329.2,2411.3,3.4,8.1,2.25,0.6429,0.5,0.75,0.0,0.6429,,357.2,6.83,0.7008,16.55,0.2497,2.02,0.012,0.0882,0.9284,-0.011,0.0185,-0.6246,145,random
729,5980608,18480,21,1340.9,2453.1,3.3,8.1,2.18,0.4545,0.2,0.6667,0.0,0.4545,,356.3,6.48,0.6724,16.55,0.2396,1.96,0.011,0.0863,0.9312,-0.0105,0.0165,-0.6333,145,random
730,5988800,18498,18,1352.5,2499.9,3.3,8.3,2.13,0.75,0.6,1.0,0.0,0.75,,389.3,6.94,0.7093,16.89,0.2509,2.03,0.0104,0.0804,0.9526,-0.0111,0.0109,-0.6531,145,random
731,5996992,18516,18,1364.2,2479.8,3.3,8.1,2.12,0.8333,0.5,1.0,0.0,0.8333,,495.7,7.83,0.6842,16.34,0.2449,1.98,0.0129,0.0921,0.9015,-0.0089,0.0208,-0.6452,146,random
732,6005184,18544,28,1375.7,2532.6,3.2,8.3,2.03,0.5833,0.5,0.625,0.0833,0.5833,,404.2,7.32,0.7437,16.92,0.2629,2.1,0.0129,0.0844,0.939,-0.0096,0.0146,-0.6693,146,random
733,6013376,18559,15,1387.2,2627.4,3.1,8.3,1.99,0.6667,0.75,0.5,0.1667,0.6667,,410.1,7.4,0.768,16.8,0.2722,2.16,0.014,0.0842,0.9246,-0.01,0.016,-0.6692,146,random
734,6021568,18581,22,1398.9,2544.1,3.2,8.4,2.06,0.8333,0.7143,1.0,0.0,0.8333,,355.8,6.41,0.79,17.16,0.2779,2.2,0.0128,0.1109,0.9466,-0.0099,0.013,-0.6937,146,random
735,6029760,18607,26,1410.8,2400.8,3.4,8.3,2.23,0.7692,0.7,1.0,0.0,0.7692,,334.2,6.23,0.7514,16.16,0.27,2.12,0.0113,0.0904,0.9066,-0.008,0.0212,-0.6689,146,random
736,6037952,18624,17,1422.7,2405.0,3.4,8.4,2.26,0.5,,0.5,0.25,0.5,,424.4,7.0,0.7257,16.26,0.2602,2.07,0.0157,0.0903,0.9186,-0.0102,0.0191,-0.6754,147,random
737,6046144,18644,20,1434.7,2352.9,3.5,8.5,2.31,0.7273,0.5714,1.0,0.0,0.7273,,401.9,7.5,0.7146,16.85,0.253,2.04,0.0126,0.0941,0.9245,-0.0102,0.0157,-0.6739,147,random
738,6054336,18670,26,1446.9,2280.2,3.6,8.3,2.44,0.8,0.6,1.0,0.1,0.8,,423.1,7.08,0.7727,16.81,0.2738,2.17,0.0148,0.1058,0.9261,-0.0091,0.0171,-0.6827,147,random
739,6062528,18695,25,1459.3,2111.9,3.9,8.3,2.66,0.875,1.0,0.8333,0.0,0.875,,332.1,6.72,0.7061,16.1,0.2541,2.03,0.0111,0.0846,0.916,-0.0091,0.0196,-0.6531,147,random
740,6070720,18715,20,1471.4,2238.5,3.7,8.5,2.51,0.6364,0.5,1.0,0.0,0.6364,,384.9,7.25,0.7,16.17,0.2515,2.01,0.0127,0.0927,0.9361,-0.0101,0.0133,-0.6287,147,random
741,6078912,18729,14,1483.5,2371.6,3.5,8.4,2.32,0.7,0.5,1.0,0.0,0.7,,306.1,6.43,0.75,17.88,0.2601,2.12,0.013,0.0907,0.9411,-0.0109,0.0113,-0.6853,148,random
742,6087104,18743,14,1495.6,2385.5,3.4,8.5,2.25,0.7778,0.8,0.75,0.0,0.7778,,372.0,7.29,0.8092,17.81,0.281,2.25,0.0128,0.0859,0.9522,-0.0118,0.0115,-0.721,148,random
743,6095296,18777,34,1507.6,2438.1,3.4,8.2,2.18,0.6,0.4444,0.8333,0.0,0.6,,449.1,7.85,0.7466,16.6,0.2657,2.11,0.0148,0.0877,0.8654,-0.0103,0.0298,-0.7025,148,random
744,6103488,18795,18,1519.4,2369.0,3.5,8.3,2.27,0.7143,0.3333,1.0,0.0,0.7143,,429.9,6.78,0.6616,16.33,0.2369,1.94,0.0102,0.0739,0.9137,-0.0108,0.0146,-0.6121,148,random
745,6111680,18817,22,1531.4,2344.6,3.5,8.4,2.33,0.8333,0.3333,1.0,0.0,0.8333,,349.2,6.5,0.7665,17.43,0.2682,2.15,0.011,0.0826,0.9067,-0.0094,0.0168,-0.669,148,random
746,6119872,18840,23,1543.3,2499.5,3.3,8.4,2.12,0.7647,0.5,1.0,0.0,0.7647,,303.0,6.74,0.7568,17.82,0.2627,2.13,0.0139,0.1048,0.8764,-0.009,0.0229,-0.6756,149,random
747,6128064,18859,19,1554.9,2676.9,3.1,8.3,1.89,0.5714,0.5,0.6,0.0,0.5714,,386.6,6.26,0.7245,17.13,0.2551,2.06,0.01,0.0786,0.9205,-0.0079,0.0163,-0.6602,149,random
748,6136256,18881,22,1566.1,3039.3,2.7,8.4,1.55,1.0,1.0,1.0,0.0,1.0,,432.8,7.0,0.7282,16.84,0.2579,2.07,0.0126,0.0883,0.8953,-0.0083,0.0204,-0.6833,149,random
749,6144448,18896,15,1577.6,2739.7,3.0,8.4,1.84,0.3333,0.3333,,0.0,0.3333,,426.5,7.67,0.7269,16.36,0.2601,2.07,0.0103,0.0845,0.9242,-0.009,0.0126,-0.6795,149,random
750,6152640,18918,22,1589.0,2889.3,2.8,8.4,1.72,0.8571,0.5,1.0,0.0,0.8571,,427.0,6.95,0.7949,16.73,0.2821,2.21,0.0113,0.0938,0.9226,-0.0088,0.0161,-0.7255,149,random
751,6160832,18932,14,1600.4,2898.4,2.8,8.4,1.7,0.6667,0.5,1.0,0.0,0.6667,,376.8,6.5,0.7393,16.48,0.2638,2.09,0.0116,0.0943,0.9386,-0.0077,0.0126,-0.6759,150,random
752,6169024,18948,16,1612.1,2634.5,3.1,8.4,1.95,0.8,0.5,1.0,0.0,0.8,,526.6,8.44,0.7312,16.37,0.2616,2.08,0.0117,0.0883,0.9316,-0.0094,0.0129,-0.6939,150,random
753,6177216,18973,25,1624.2,2331.2,3.5,8.5,2.37,0.5556,0.0,1.0,0.0,0.5556,,430.0,6.96,0.7389,17.32,0.2591,2.09,0.0103,0.0913,0.938,-0.0102,0.0136,-0.6843,150,random
754,6185408,18997,24,1636.5,2297.3,3.6,8.5,2.4,0.5385,0.4444,0.75,0.0,0.5385,,348.2,6.38,0.6996,16.43,0.2499,2.01,0.0117,0.0882,0.9201,-0.0096,0.0169,-0.6413,150,random
755,6193600,19020,23,1648.7,2273.7,3.6,8.4,2.44,0.6667,0.25,0.875,0.0,0.6667,,397.5,6.96,0.7178,16.67,0.2551,2.05,0.011,0.0823,0.9293,-0.0091,0.0166,-0.6666,150,random
756,6201792,19041,21,1660.8,2358.9,3.5,8.2,2.28,0.5455,0.4444,1.0,0.0,0.5455,,410.5,7.52,0.7642,17.49,0.267,2.15,0.0148,0.0994,0.9492,-0.0098,0.013,-0.702,151,random
757,6209984,19063,22,1672.8,2256.2,3.6,8.3,2.49,0.7,0.75,0.6667,0.0,0.7,,366.6,6.77,0.7647,15.53,0.2788,2.15,0.0109,0.0896,0.9396,-0.0098,0.0149,-0.6964,151,random
758,6218176,19088,25,1684.8,2324.0,3.5,8.4,2.35,0.7857,0.6,0.8889,0.0,0.7857,,360.5,6.64,0.7592,15.9,0.2745,2.14,0.014,0.0923,0.9591,-0.0088,0.0124,-0.7003,151,random
759,6226368,19111,23,1696.7,2480.8,3.3,8.4,2.1,0.75,0.5,1.0,0.0,0.75,,361.0,7.04,0.7789,17.44,0.2725,2.18,0.0165,0.0909,0.9226,-0.0088,0.018,-0.6942,151,random
