update,timesteps,games,games_in_rollout,elapsed_s,steps_per_s,rollout_s,update_s,wait_s,win_rate,win_rate_us,win_rate_ussr,draw_rate,win_rate_vs_pool,win_rate_vs_anchor,ep_len_mean,turn_mean,entropy,k_valid,entropy_ratio,k_eff,approx_kl,clip_fraction,explained_variance,policy_loss,value_loss,entropy_loss,pool_size,anchor
236,1933312,7525,29,2590.8,2564.2,3.2,8.1,2.04,0.7143,0.8333,0.625,0.0,0.7143,,376.2,6.14,0.7761,15.03,0.2864,2.17,0.0106,0.0833,0.7653,-0.007,0.0269,-0.6894,47,random
237,1941504,7547,22,2602.4,2448.2,3.3,8.1,2.24,0.8,0.6667,0.8889,0.0,0.8,,305.1,5.73,0.7383,14.29,0.2776,2.09,0.0098,0.0786,0.8219,-0.0055,0.0205,-0.6675,47,random
238,1949696,7570,23,2613.9,2510.9,3.3,8.2,2.14,0.75,0.5714,1.0,0.0,0.75,,356.9,6.13,0.7453,14.9,0.2759,2.11,0.0098,0.0782,0.8555,-0.009,0.0174,-0.6671,47,random
239,1957888,7595,25,2625.3,2720.1,3.0,8.1,1.87,0.6,0.3333,1.0,0.0,0.6,,370.3,6.52,0.7355,14.44,0.2754,2.09,0.0095,0.0743,0.7941,-0.006,0.0261,-0.6654,47,random
240,1966080,7618,23,2636.4,2836.4,2.9,7.7,1.69,0.7273,0.5,0.8571,0.0,0.7273,,332.9,5.83,0.7269,14.47,0.2721,2.07,0.0104,0.0703,0.8404,-0.0071,0.0175,-0.6596,47,random
241,1974272,7643,25,2647.0,3039.8,2.7,7.9,1.55,0.75,0.6667,1.0,0.0,0.75,,301.6,5.28,0.713,14.28,0.2681,2.04,0.0103,0.0834,0.826,-0.0058,0.0225,-0.6452,48,random
242,1982464,7669,26,2657.9,2902.9,2.8,7.9,1.69,0.8182,1.0,0.6667,0.0,0.8182,,334.9,5.27,0.6935,13.96,0.2631,2.0,0.0109,0.0757,0.8473,-0.0056,0.0188,-0.6165,48,random
243,1990656,7692,23,2668.9,2816.2,2.9,7.9,1.76,0.9,1.0,0.8571,0.0,0.9,,346.6,5.91,0.7184,14.99,0.2654,2.05,0.0117,0.0875,0.7609,-0.0029,0.025,-0.6364,48,random
244,1998848,7705,13,2679.7,2982.4,2.7,8.2,1.62,1.0,1.0,1.0,0.0,1.0,,376.9,5.77,0.7537,15.03,0.2781,2.12,0.0099,0.0667,0.9004,-0.0076,0.0105,-0.697,48,random
245,2007040,7736,31,2691.0,2820.2,2.9,8.3,1.73,0.9286,0.875,1.0,0.0,0.9286,,347.5,5.94,0.7518,15.09,0.277,2.12,0.0122,0.0857,0.844,-0.0081,0.0183,-0.6785,48,random
246,2015232,7766,30,2702.4,2684.6,3.1,8.0,1.95,0.9091,1.0,0.875,0.0,0.9091,,364.5,5.8,0.7407,14.73,0.2754,2.1,0.0196,0.0861,0.7752,-0.0069,0.03,-0.6719,49,random
247,2023424,7793,27,2713.8,2528.5,3.2,8.2,2.05,0.8571,0.8571,0.8571,0.0,0.8571,,334.5,5.81,0.7366,14.9,0.2727,2.09,0.0096,0.0732,0.8476,-0.0066,0.0204,-0.6924,49,random
248,2031616,7821,28,2725.5,2454.2,3.3,8.2,2.15,0.7857,0.5714,1.0,0.0714,0.7857,,282.0,5.39,0.7186,14.41,0.2694,2.05,0.0094,0.08,0.8071,-0.0051,0.02,-0.6523,49,random
249,2039808,7846,25,2737.1,2529.6,3.2,8.3,2.11,0.4667,0.4,0.5,0.0,0.4667,,260.4,4.88,0.7405,14.7,0.2755,2.1,0.0116,0.0798,0.7558,-0.008,0.0263,-0.6515,49,random
250,2048000,7868,22,2749.0,2401.6,3.4,8.3,2.23,0.5833,0.375,1.0,0.0,0.5833,,367.6,6.64,0.7629,15.19,0.2804,2.14,0.0091,0.0696,0.7671,-0.0059,0.0232,-0.692,49,random
251,2056192,7890,22,2761.1,2292.8,3.6,8.3,2.42,0.75,0.6,0.8571,0.0,0.75,,308.7,5.77,0.7584,15.6,0.276,2.13,0.0094,0.0689,0.8207,-0.0078,0.0226,-0.6566,50,random
252,2064384,7917,27,2773.1,2337.1,3.5,8.4,2.35,0.6111,0.4615,1.0,0.0,0.6111,,321.6,5.89,0.7441,15.62,0.2707,2.1,0.0091,0.0736,0.8764,-0.0071,0.0178,-0.6662,50,random
253,2072576,7944,27,2784.9,2443.7,3.4,8.2,2.17,0.875,0.7778,1.0,0.0,0.875,,350.6,6.26,0.6879,14.44,0.2577,1.99,0.0138,0.0935,0.7871,-0.006,0.0254,-0.6237,50,random
254,2080768,7968,24,2796.4,2634.7,3.1,5.4,1.95,0.9286,0.6667,1.0,0.0,0.9286,,346.2,6.25,0.6749,14.59,0.2518,1.96,0.0194,0.0663,0.8575,-0.0029,0.0183,-0.6294,50,random
255,2088960,7988,20,2805.2,2504.6,3.3,8.2,2.15,0.6667,0.5,0.8333,0.0,0.6667,,349.0,6.4,0.744,15.09,0.2742,2.1,0.0129,0.081,0.9237,-0.0048,0.012,-0.671,50,random
